Loaded parameters to layer 'conv1' (shape 50x4x3x3).
Loaded parameters to layer 'conv1' (shape 50).
Loaded parameters to layer 'conv2' (shape 50x50x3x3).
Loaded parameters to layer 'conv2' (shape 50).
Loaded parameters to layer 'nin1' (shape 30x50x1x1).
Loaded parameters to layer 'nin1' (shape 30).
Loaded parameters to layer 'conv3' (shape 50x30x3x3).
Loaded parameters to layer 'conv3' (shape 50).
Loaded parameters to layer 'conv4' (shape 50x50x3x3).
Loaded parameters to layer 'conv4' (shape 50).
Loaded parameters to layer 'nin2' (shape 30x50x1x1).
Loaded parameters to layer 'nin2' (shape 30).
Loaded parameters to layer 'conv5' (shape 50x30x3x3).
Loaded parameters to layer 'conv5' (shape 50).
Loaded parameters to layer 'output' (shape 450x1024).
Loaded parameters to layer 'output' (shape 1024).
# Neural Network with 538934 learnable parameters

## Layer information

  #  name    size
---  ------  --------
  0  input   4x32x32
  1  conv1   50x30x30
  2  conv2   50x28x28
  3  nin1    30x28x28
  4  pool1   30x14x14
  5  conv3   50x12x12
  6  conv4   50x10x10
  7  nin2    30x10x10
  8  pool2   30x5x5
  9  conv5   50x3x3
 10  output  1024

  epoch    trn loss    val loss    trn/val  dur
put mean in middle of segments  0.200807094574
going through lines took (row-col complete):  0.615118026733 sec.
put mean in middle of segments  1.21392989159
going through lines took (row-col complete):  4.51054883003 sec.
put mean in middle of segments  0.535826921463
going through lines took (row-col complete):  2.17014980316 sec.
put mean in middle of segments  0.329764842987
going through lines took (row-col complete):  1.88758802414 sec.
put mean in middle of segments  1.68328309059
going through lines took (row-col complete):  4.39569807053 sec.
put mean in middle of segments  0.290400028229
going through lines took (row-col complete):  1.1585688591 sec.
put mean in middle of segments  0.64159989357
going through lines took (row-col complete):  1.85719108582 sec.
put mean in middle of segments  0.741361141205
going through lines took (row-col complete):  3.25603199005 sec.
put mean in middle of segments  0.642956018448
going through lines took (row-col complete):  1.24670290947 sec.
put mean in middle of segments  0.260896921158
going through lines took (row-col complete):  0.903421878815 sec.
put mean in middle of segments  0.338533163071
going through lines took (row-col complete):  1.23034691811 sec.
put mean in middle of segments  1.14572501183
going through lines took (row-col complete):  3.98154401779 sec.
put mean in middle of segments  1.14401912689
going through lines took (row-col complete):  3.34677600861 sec.
put mean in middle of segments  0.747514009476
going through lines took (row-col complete):  1.95135784149 sec.
put mean in middle of segments  0.837464809418
going through lines took (row-col complete):  2.86760497093 sec.
put mean in middle of segments  0.425050973892
going through lines took (row-col complete):  1.50968194008 sec.
put mean in middle of segments  0.764996051788
going through lines took (row-col complete):  1.64573812485 sec.
put mean in middle of segments  1.7105178833
going through lines took (row-col complete):  6.5356400013 sec.
put mean in middle of segments  0.473561048508
going through lines took (row-col complete):  2.01125097275 sec.
put mean in middle of segments  1.03554582596
going through lines took (row-col complete):  3.57631397247 sec.
put mean in middle of segments  1.16173100471
going through lines took (row-col complete):  3.86057591438 sec.
put mean in middle of segments  0.450670957565
going through lines took (row-col complete):  1.93866419792 sec.
put mean in middle of segments  0.311939954758
going through lines took (row-col complete):  0.807075023651 sec.
put mean in middle of segments  1.14609503746
going through lines took (row-col complete):  5.1591758728 sec.
put mean in middle of segments  0.560062885284
going through lines took (row-col complete):  2.56660985947 sec.
put mean in middle of segments  0.611675024033
going through lines took (row-col complete):  2.85309004784 sec.
put mean in middle of segments  0.853250980377
going through lines took (row-col complete):  2.63411593437 sec.
put mean in middle of segments  0.338825941086
going through lines took (row-col complete):  1.37702918053 sec.
put mean in middle of segments  0.560922145844
going through lines took (row-col complete):  3.09988093376 sec.
put mean in middle of segments  1.20592904091
going through lines took (row-col complete):  3.49844193459 sec.
put mean in middle of segments  0.514776945114
going through lines took (row-col complete):  2.58626890182 sec.
put mean in middle of segments  1.13688516617
going through lines took (row-col complete):  4.99840807915 sec.
put mean in middle of segments  0.515282869339
going through lines took (row-col complete):  1.73413991928 sec.
put mean in middle of segments  1.19549417496
going through lines took (row-col complete):  4.82781600952 sec.
put mean in middle of segments  0.915533065796
going through lines took (row-col complete):  4.36672782898 sec.
put mean in middle of segments  1.02218699455
going through lines took (row-col complete):  3.13277292252 sec.
put mean in middle of segments  0.171891927719
going through lines took (row-col complete):  0.77783703804 sec.
put mean in middle of segments  0.584537982941
going through lines took (row-col complete):  2.63082289696 sec.
put mean in middle of segments  0.69841003418
going through lines took (row-col complete):  3.19103002548 sec.
put mean in middle of segments  1.02127814293
going through lines took (row-col complete):  3.6272110939 sec.
put mean in middle of segments  0.475065946579
going through lines took (row-col complete):  1.57644891739 sec.
put mean in middle of segments  0.923825025558
going through lines took (row-col complete):  3.38874292374 sec.
put mean in middle of segments  0.14701294899
going through lines took (row-col complete):  0.681621074677 sec.
put mean in middle of segments  1.14744186401
going through lines took (row-col complete):  3.47231698036 sec.
put mean in middle of segments  0.42401599884
going through lines took (row-col complete):  1.28040194511 sec.
put mean in middle of segments  1.14671492577
going through lines took (row-col complete):  4.88119697571 sec.
put mean in middle of segments  1.14128708839
going through lines took (row-col complete):  4.95743513107 sec.
put mean in middle of segments  0.476818084717
going through lines took (row-col complete):  2.04950785637 sec.
put mean in middle of segments  0.892215013504
going through lines took (row-col complete):  3.50628018379 sec.
put mean in middle of segments  0.946061849594
going through lines took (row-col complete):  2.02971792221 sec.
put mean in middle of segments  1.16511487961
going through lines took (row-col complete):  6.04852509499 sec.
put mean in middle of segments  1.15858387947
going through lines took (row-col complete):  4.06823086739 sec.
put mean in middle of segments  0.359552145004
going through lines took (row-col complete):  2.00240492821 sec.
put mean in middle of segments  1.14293718338
going through lines took (row-col complete):  3.97881698608 sec.
put mean in middle of segments  0.505979061127
going through lines took (row-col complete):  1.02043294907 sec.
put mean in middle of segments  0.273638963699
going through lines took (row-col complete):  0.961081027985 sec.
put mean in middle of segments  1.78154397011
going through lines took (row-col complete):  7.10524892807 sec.
put mean in middle of segments  1.15879011154
going through lines took (row-col complete):  5.72683095932 sec.
put mean in middle of segments  1.15056681633
going through lines took (row-col complete):  5.17786288261 sec.
put mean in middle of segments  0.468049049377
going through lines took (row-col complete):  0.87290096283 sec.
put mean in middle of segments  0.879281044006
going through lines took (row-col complete):  2.6845908165 sec.
put mean in middle of segments  0.661962985992
going through lines took (row-col complete):  1.27856087685 sec.
put mean in middle of segments  1.14678692818
going through lines took (row-col complete):  4.79136514664 sec.
put mean in middle of segments  0.590563058853
going through lines took (row-col complete):  1.84911608696 sec.
put mean in middle of segments  0.276726007462
going through lines took (row-col complete):  0.908966064453 sec.
put mean in middle of segments  1.14216804504
going through lines took (row-col complete):  4.09009385109 sec.
put mean in middle of segments  0.998762845993
going through lines took (row-col complete):  3.45864081383 sec.
put mean in middle of segments  0.373773097992
going through lines took (row-col complete):  1.61597204208 sec.
put mean in middle of segments  0.296468019485
going through lines took (row-col complete):  1.44601392746 sec.
put mean in middle of segments  0.30414891243
going through lines took (row-col complete):  1.38035511971 sec.
put mean in middle of segments  1.1422162056
going through lines took (row-col complete):  3.53578615189 sec.
put mean in middle of segments  0.833558082581
going through lines took (row-col complete):  2.65658593178 sec.
put mean in middle of segments  0.907132148743
going through lines took (row-col complete):  3.06682491302 sec.
put mean in middle of segments  1.73612308502
going through lines took (row-col complete):  5.67920303345 sec.
put mean in middle of segments  1.07045483589
going through lines took (row-col complete):  3.41968798637 sec.
put mean in middle of segments  0.618957996368
going through lines took (row-col complete):  3.12042498589 sec.
put mean in middle of segments  1.00023889542
going through lines took (row-col complete):  3.60965681076 sec.
put mean in middle of segments  0.997946023941
going through lines took (row-col complete):  3.64747691154 sec.
put mean in middle of segments  0.863023996353
going through lines took (row-col complete):  1.98304605484 sec.
put mean in middle of segments  0.938655138016
going through lines took (row-col complete):  2.49681901932 sec.
put mean in middle of segments  0.524731874466
going through lines took (row-col complete):  1.87750506401 sec.
put mean in middle of segments  0.424962997437
going through lines took (row-col complete):  2.40218091011 sec.
put mean in middle of segments  0.322959899902
going through lines took (row-col complete):  1.01065802574 sec.
put mean in middle of segments  1.19101786613
going through lines took (row-col complete):  4.14058589935 sec.
put mean in middle of segments  0.927660942078
going through lines took (row-col complete):  3.29802703857 sec.
put mean in middle of segments  1.15277504921
going through lines took (row-col complete):  5.1262550354 sec.
put mean in middle of segments  1.14724588394
going through lines took (row-col complete):  4.74323916435 sec.
put mean in middle of segments  1.01934504509
going through lines took (row-col complete):  4.70196413994 sec.
put mean in middle of segments  0.260993003845
going through lines took (row-col complete):  1.04281401634 sec.
put mean in middle of segments  0.398469924927
going through lines took (row-col complete):  1.28862786293 sec.
put mean in middle of segments  1.14492201805
going through lines took (row-col complete):  3.40124201775 sec.
put mean in middle of segments  0.824483156204
going through lines took (row-col complete):  1.98773598671 sec.
put mean in middle of segments  1.15250205994
going through lines took (row-col complete):  3.91323685646 sec.
put mean in middle of segments  0.855464935303
going through lines took (row-col complete):  3.93359422684 sec.
put mean in middle of segments  1.15528416634
going through lines took (row-col complete):  5.08840703964 sec.
put mean in middle of segments  1.77305293083
going through lines took (row-col complete):  7.0969119072 sec.
put mean in middle of segments  0.484606981277
going through lines took (row-col complete):  1.84971404076 sec.
put mean in middle of segments  0.705968856812
going through lines took (row-col complete):  3.02111196518 sec.
put mean in middle of segments  1.24650287628
going through lines took (row-col complete):  5.50045204163 sec.
put mean in middle of segments  1.05833601952
going through lines took (row-col complete):  2.17587018013 sec.
put mean in middle of segments  1.15281581879
going through lines took (row-col complete):  5.72413802147 sec.
put mean in middle of segments  1.07093691826
going through lines took (row-col complete):  1.87724590302 sec.
put mean in middle of segments  1.45508408546
going through lines took (row-col complete):  2.18893194199 sec.
put mean in middle of segments  0.750427961349
going through lines took (row-col complete):  4.15969991684 sec.
put mean in middle of segments  1.14789390564
going through lines took (row-col complete):  3.39331579208 sec.
put mean in middle of segments  1.16310310364
going through lines took (row-col complete):  4.22834300995 sec.
put mean in middle of segments  1.15034604073
going through lines took (row-col complete):  6.3529150486 sec.
put mean in middle of segments  0.462724924088
going through lines took (row-col complete):  2.00901412964 sec.
put mean in middle of segments  1.7717769146
going through lines took (row-col complete):  6.28354787827 sec.
put mean in middle of segments  0.37134718895
going through lines took (row-col complete):  2.00018692017 sec.
put mean in middle of segments  1.18277311325
going through lines took (row-col complete):  3.87701201439 sec.
put mean in middle of segments  1.14807891846
going through lines took (row-col complete):  3.00245594978 sec.
put mean in middle of segments  0.71057510376
going through lines took (row-col complete):  1.81438803673 sec.
put mean in middle of segments  1.0009560585
going through lines took (row-col complete):  3.32399606705 sec.
put mean in middle of segments  0.752416849136
going through lines took (row-col complete):  2.7457139492 sec.
put mean in middle of segments  0.271404981613
going through lines took (row-col complete):  1.00600600243 sec.
put mean in middle of segments  0.879709005356
going through lines took (row-col complete):  2.25633597374 sec.
put mean in middle of segments  0.611900091171
going through lines took (row-col complete):  1.85138392448 sec.
put mean in middle of segments  1.53622198105
going through lines took (row-col complete):  4.17110419273 sec.
put mean in middle of segments  0.520911931992
going through lines took (row-col complete):  1.1502699852 sec.
put mean in middle of segments  0.483049869537
going through lines took (row-col complete):  1.77336883545 sec.
put mean in middle of segments  0.822600841522
going through lines took (row-col complete):  3.0146689415 sec.
put mean in middle of segments  0.281497955322
going through lines took (row-col complete):  0.991850852966 sec.
put mean in middle of segments  1.14631009102
going through lines took (row-col complete):  3.62039589882 sec.
put mean in middle of segments  0.907001018524
going through lines took (row-col complete):  4.05913186073 sec.
put mean in middle of segments  1.14650797844
going through lines took (row-col complete):  4.94031381607 sec.
put mean in middle of segments  1.7105178833
going through lines took (row-col complete):  6.67228984833 sec.
put mean in middle of segments  0.641381025314
going through lines took (row-col complete):  2.33636617661 sec.
put mean in middle of segments  1.14719200134
going through lines took (row-col complete):  3.77125477791 sec.
put mean in middle of segments  0.689387083054
going through lines took (row-col complete):  3.73338389397 sec.
put mean in middle of segments  0.528538942337
going through lines took (row-col complete):  1.973498106 sec.
put mean in middle of segments  0.642992973328
going through lines took (row-col complete):  2.00432991982 sec.
put mean in middle of segments  0.405393838882
going through lines took (row-col complete):  1.02093219757 sec.
put mean in middle of segments  0.586249113083
going through lines took (row-col complete):  2.26636385918 sec.
put mean in middle of segments  1.19836902618
going through lines took (row-col complete):  4.71057510376 sec.
put mean in middle of segments  0.871644020081
going through lines took (row-col complete):  2.74497890472 sec.
put mean in middle of segments  1.14804697037
going through lines took (row-col complete):  3.64827799797 sec.
put mean in middle of segments  1.14966201782
going through lines took (row-col complete):  4.57923007011 sec.
put mean in middle of segments  1.14613604546
going through lines took (row-col complete):  2.45088481903 sec.
put mean in middle of segments  1.20803189278
going through lines took (row-col complete):  4.27217793465 sec.
put mean in middle of segments  1.15322089195
going through lines took (row-col complete):  4.37216997147 sec.
put mean in middle of segments  0.281558036804
going through lines took (row-col complete):  1.31058216095 sec.
put mean in middle of segments  0.473189115524
going through lines took (row-col complete):  2.15048599243 sec.
put mean in middle of segments  0.472527980804
going through lines took (row-col complete):  1.50310206413 sec.
put mean in middle of segments  1.14782500267
going through lines took (row-col complete):  3.84733581543 sec.
put mean in middle of segments  1.00138401985
going through lines took (row-col complete):  3.63337206841 sec.
put mean in middle of segments  1.28460502625
going through lines took (row-col complete):  3.55885505676 sec.
put mean in middle of segments  0.952990055084
going through lines took (row-col complete):  4.13105297089 sec.
put mean in middle of segments  0.539165973663
going through lines took (row-col complete):  1.92856383324 sec.
put mean in middle of segments  1.14913082123
going through lines took (row-col complete):  3.10694503784 sec.
put mean in middle of segments  1.15029501915
going through lines took (row-col complete):  5.0662560463 sec.
put mean in middle of segments  0.424407958984
going through lines took (row-col complete):  1.19295096397 sec.
put mean in middle of segments  1.15838217735
going through lines took (row-col complete):  7.15283894539 sec.
put mean in middle of segments  1.59449720383
going through lines took (row-col complete):  5.60840392113 sec.
put mean in middle of segments  1.01391196251
going through lines took (row-col complete):  2.37699890137 sec.
put mean in middle of segments  1.20947408676
going through lines took (row-col complete):  4.09209179878 sec.
put mean in middle of segments  1.14992499352
going through lines took (row-col complete):  3.18798089027 sec.
put mean in middle of segments  0.463256120682
going through lines took (row-col complete):  1.98273301125 sec.
put mean in middle of segments  0.896842002869
going through lines took (row-col complete):  3.25895690918 sec.
put mean in middle of segments  0.601664066315
going through lines took (row-col complete):  0.972592115402 sec.
put mean in middle of segments  0.643961906433
going through lines took (row-col complete):  2.50002908707 sec.
put mean in middle of segments  1.46953296661
going through lines took (row-col complete):  5.40659809113 sec.
put mean in middle of segments  0.604519128799
going through lines took (row-col complete):  1.58897304535 sec.
put mean in middle of segments  0.701487064362
going through lines took (row-col complete):  2.74089288712 sec.
put mean in middle of segments  0.685006856918
going through lines took (row-col complete):  2.20059990883 sec.
put mean in middle of segments  1.2496650219
going through lines took (row-col complete):  4.74119997025 sec.
put mean in middle of segments  0.861372947693
going through lines took (row-col complete):  2.85578584671 sec.
put mean in middle of segments  1.0986199379
going through lines took (row-col complete):  5.41799497604 sec.
put mean in middle of segments  1.14635491371
going through lines took (row-col complete):  5.12224602699 sec.
put mean in middle of segments  1.16201591492
going through lines took (row-col complete):  4.54014897346 sec.
put mean in middle of segments  1.0044169426
going through lines took (row-col complete):  3.92276501656 sec.
put mean in middle of segments  1.18020892143
going through lines took (row-col complete):  3.4689950943 sec.
put mean in middle of segments  1.14993309975
going through lines took (row-col complete):  4.6566400528 sec.
put mean in middle of segments  0.251101970673
going through lines took (row-col complete):  0.865072965622 sec.
put mean in middle of segments  1.17164206505
going through lines took (row-col complete):  4.76316094398 sec.
put mean in middle of segments  0.720852851868
going through lines took (row-col complete):  2.05563902855 sec.
put mean in middle of segments  0.986955165863
going through lines took (row-col complete):  4.85090184212 sec.
put mean in middle of segments  1.15465092659
going through lines took (row-col complete):  4.91348814964 sec.
put mean in middle of segments  1.39750885963
going through lines took (row-col complete):  2.89950680733 sec.
put mean in middle of segments  0.659515142441
going through lines took (row-col complete):  2.30136680603 sec.
put mean in middle of segments  0.998279809952
going through lines took (row-col complete):  2.22422385216 sec.
put mean in middle of segments  1.1506459713
going through lines took (row-col complete):  3.50506901741 sec.
put mean in middle of segments  1.15932297707
going through lines took (row-col complete):  3.38850212097 sec.
put mean in middle of segments  0.992197036743
going through lines took (row-col complete):  2.96301293373 sec.
put mean in middle of segments  1.14904713631
going through lines took (row-col complete):  4.57700204849 sec.
put mean in middle of segments  0.763558864594
going through lines took (row-col complete):  2.73278903961 sec.
put mean in middle of segments  1.79407906532
going through lines took (row-col complete):  5.35229897499 sec.
put mean in middle of segments  0.754629135132
going through lines took (row-col complete):  2.35765194893 sec.
put mean in middle of segments  1.20028996468
going through lines took (row-col complete):  4.61810684204 sec.
put mean in middle of segments  0.508604049683
going through lines took (row-col complete):  1.89331698418 sec.
put mean in middle of segments  1.16450309753
going through lines took (row-col complete):  5.50243806839 sec.
put mean in middle of segments  1.14926409721
going through lines took (row-col complete):  4.07669901848 sec.
put mean in middle of segments  0.428545951843
going through lines took (row-col complete):  1.68678498268 sec.
put mean in middle of segments  1.1517970562
going through lines took (row-col complete):  5.27379703522 sec.
put mean in middle of segments  0.453624010086
going through lines took (row-col complete):  1.39685201645 sec.
put mean in middle of segments  1.11852192879
going through lines took (row-col complete):  4.59258508682 sec.
put mean in middle of segments  1.14888191223
going through lines took (row-col complete):  4.30791020393 sec.
put mean in middle of segments  1.15220499039
going through lines took (row-col complete):  4.18501591682 sec.
put mean in middle of segments  1.15022802353
going through lines took (row-col complete):  4.729637146 sec.
put mean in middle of segments  1.91174006462
going through lines took (row-col complete):  6.67209196091 sec.
put mean in middle of segments  0.376549005508
going through lines took (row-col complete):  0.943447828293 sec.
put mean in middle of segments  1.1514570713
going through lines took (row-col complete):  2.21001815796 sec.
put mean in middle of segments  0.173993110657
going through lines took (row-col complete):  0.616930007935 sec.
put mean in middle of segments  0.283050060272
going through lines took (row-col complete):  1.27181315422 sec.
put mean in middle of segments  0.252351045609
going through lines took (row-col complete):  0.964622020721 sec.
put mean in middle of segments  1.1489610672
going through lines took (row-col complete):  4.04199004173 sec.
put mean in middle of segments  0.842633008957
going through lines took (row-col complete):  2.90692019463 sec.
put mean in middle of segments  1.78372693062
going through lines took (row-col complete):  6.35341715813 sec.
put mean in middle of segments  1.12170791626
going through lines took (row-col complete):  4.51563596725 sec.
put mean in middle of segments  0.987101078033
going through lines took (row-col complete):  1.81656002998 sec.
put mean in middle of segments  0.991363048553
going through lines took (row-col complete):  3.49477291107 sec.
put mean in middle of segments  0.510961055756
going through lines took (row-col complete):  2.41918516159 sec.
put mean in middle of segments  0.826656103134
going through lines took (row-col complete):  5.13524603844 sec.
put mean in middle of segments  1.15057301521
going through lines took (row-col complete):  2.69573283195 sec.
put mean in middle of segments  0.756380796432
going through lines took (row-col complete):  1.94938802719 sec.
put mean in middle of segments  0.261341810226
going through lines took (row-col complete):  1.11831498146 sec.
put mean in middle of segments  0.218626976013
going through lines took (row-col complete):  0.740839004517 sec.
put mean in middle of segments  0.906224012375
going through lines took (row-col complete):  3.03831577301 sec.
put mean in middle of segments  0.691040039062
going through lines took (row-col complete):  3.28999185562 sec.
put mean in middle of segments  0.264322042465
going through lines took (row-col complete):  0.844033002853 sec.
put mean in middle of segments  1.41295289993
going through lines took (row-col complete):  4.00336098671 sec.
put mean in middle of segments  1.68585896492
going through lines took (row-col complete):  4.73033595085 sec.
put mean in middle of segments  1.15000510216
going through lines took (row-col complete):  5.30914306641 sec.
put mean in middle of segments  0.35792183876
going through lines took (row-col complete):  1.44072413445 sec.
put mean in middle of segments  0.554703950882
going through lines took (row-col complete):  1.97955799103 sec.
put mean in middle of segments  1.20004010201
going through lines took (row-col complete):  4.05472588539 sec.
put mean in middle of segments  1.16078400612
going through lines took (row-col complete):  4.57168698311 sec.
put mean in middle of segments  1.23344397545
going through lines took (row-col complete):  5.53526878357 sec.
put mean in middle of segments  0.302260875702
going through lines took (row-col complete):  0.999440908432 sec.
put mean in middle of segments  0.514019966125
going through lines took (row-col complete):  1.73790407181 sec.
put mean in middle of segments  0.350572824478
going through lines took (row-col complete):  1.53330922127 sec.
put mean in middle of segments  0.451885938644
going through lines took (row-col complete):  1.6137471199 sec.
put mean in middle of segments  0.841995954514
going through lines took (row-col complete):  2.39791488647 sec.
put mean in middle of segments  0.315008163452
going through lines took (row-col complete):  0.922779083252 sec.
put mean in middle of segments  0.445822954178
going through lines took (row-col complete):  1.7811050415 sec.
testing cnn took:  5609.04468703 sec.
